langs,fruits,plants,food,vegetables,colors,animals,possession,family,occupation,places,household-items
ta_mr,-0.07817984186112881,-0.02413391899317503,-0.06940818969160319,-0.07005618574718635,-0.019687934219837187,-0.035645820945501325,-0.03121220264583826,-0.09965084244807561,-0.07391477227210999,-0.07966682559344918,-0.07108670622110366
gu_te,-0.2580376982688904,-0.27188650369644163,-0.25534041225910187,-0.266860028107961,-0.24015833139419557,-0.26622896194458007,-0.2617417246103287,-0.18787193857133389,-0.2671692818403244,-0.24689395911991596,-0.2365322858095169
gu_kn,0.06928819864988327,0.07915255054831505,0.08213834837079048,0.08595852429668109,0.09683177173137665,0.0855461910367012,0.06294111944735051,0.035454513815542064,0.07840679064393044,0.08619026560336351,0.0875597819685936
gu_ml,0.18859793543815612,0.18395864963531494,0.19680822044610977,0.208643967906634,0.21814390122890473,0.15532635524868965,0.1736999958753586,0.07686420576646924,0.18764422833919525,0.18629661202430725,0.2099374055862427
gu_mr,0.12601446956396103,0.12588076144456864,0.10799285396933556,0.16149348889787993,0.09556925743818283,0.15537308603525163,0.09954644590616227,0.05386054748669267,0.16113764941692352,0.14063496934249997,0.12566258516162634
te_kn,-0.09116150587797164,-0.11081983149051666,-0.09408193826675415,-0.09850140412648518,-0.08558708578348159,-0.10006597191095352,-0.11074662655591964,-0.09675196123619874,-0.10492737889289856,-0.08245859481394291,-0.08615163043141365
te_ml,-0.052963542938232425,-0.03357725068926811,-0.049987195432186125,-0.04171701706945896,-0.05264975503087044,-0.028387682512402534,-0.03268319666385651,-0.0464379054804643,-0.04588310122489929,-0.0529222481418401,-0.05599848292768002
te_mr,0.13644213676452638,0.09461564719676971,0.13292298316955567,0.08748291743298371,0.1783715456724167,0.056855404004454616,0.10758218169212341,0.04407830295773844,0.05520445629954338,0.0390943824313581,0.12723810952156783
kn_ml,-0.2303272396326065,-0.23319111764431,-0.22943469882011414,-0.22445851316054663,-0.2270812898874283,-0.21323454082012178,-0.22327576577663422,-0.22098775704701742,-0.2283705472946167,-0.21791784837841988,-0.22729989886283875
kn_mr,-0.017532222252339125,0.02234075255692005,0.006577826663851738,0.011939005926251411,0.037904265150427816,0.05179212093353271,0.040729134902358057,0.06463343277573586,0.058886491879820826,0.010766308347228914,0.02312144939787686
ml_mr,0.1524418920278549,0.16096536219120025,0.1719904884696007,0.17409938325484595,0.05315940678119659,0.1298547588288784,0.09522097632288933,0.15508047491312027,0.1563097208738327,0.15267218729422893,0.14355488121509552
