langs,fruits,plants,food,vegetables,colors,animals,possession,family,occupation,places,household-items
ta_kn,0.03924221762448476,0.06812487965992163,0.08369023064120747,0.07320267844669082,0.02015815467954881,0.15670848398861195,0.09611040886275081,0.13636430321233256,0.1381863709438772,0.0910320934409258,0.14532019216126718
ta_ml,-0.18204879182169773,-0.14865120344293353,-0.23888540600253386,-0.10036776114767275,-0.20870022844204864,-0.20027381371296085,-0.05889427467562658,-0.19412184423857354,-0.13541692781979237,-0.029029492777250598,-0.08722469659597865
ta_mr,0.02304002486398417,-0.06520781058410965,-0.033972788706645024,-0.01978459519794498,0.12546083597110996,0.02167561181352014,0.13079107671285303,0.07985730308988553,-0.058604153817157986,0.033815463273016697,-0.08534252265679582
gu_te,0.07771198623871166,0.00407826444692197,0.006840327580470075,0.08519317277791212,-0.052939029713179174,0.04837737999217026,0.1762036216937589,0.1104434735159564,0.1373796945195159,0.07081593914414411,0.10473964799208871
gu_kn,-0.055999956126616846,0.0007223981233384288,-0.022880477901823577,-0.05735398238194204,0.02320013548368434,-0.02521209491680043,-0.12372740584131842,-0.14564276585468447,-0.07352403521656126,-0.08285095165540854,-0.06095494729847835
gu_ml,0.03572753393618664,-0.0026396443278345065,0.10050663197298312,0.07260554463199625,0.025027944296396744,0.029801873548191627,0.060265477152762516,0.023110605891038284,0.02593909117857323,0.06639677334302473,0.08344211465714113
gu_mr,0.031780360874452566,0.08322116260511103,0.07323482957761933,0.06243148989236641,-0.03431227861703723,0.003936303853681454,-0.02836807804234666,0.054945884951556945,0.043524929059795575,0.07583211138013096,0.06188457398360687
te_kn,0.05060461830093738,-0.0019759760986237523,0.036741643166765606,0.08975933718223006,0.04825109420256779,0.05769376616232114,0.004725570322656011,0.019269330868927133,0.041559181325486874,0.009369609488061427,0.06904470299387151
te_ml,0.01189950956195516,0.03952496101185911,-0.027981947171653813,-0.03717787623905878,0.038398136190152594,-0.0037525385730992553,-0.050598520712911536,-0.0478447636257333,-0.02152716322317972,-0.039167013535582565,0.07752406707288302
te_mr,-0.06098816632430006,0.08246285806978486,-0.02466537438517387,0.05123896301688712,0.09206248948323584,0.08677362555415706,0.13781058306253816,0.01754142108498466,-0.07841650593598941,0.006099838820015971,0.07006740543942089
kn_ml,0.09020035637380396,0.067387925736868,0.019299529971128552,0.03880662967523854,0.16363243216599607,0.12470008624938504,0.03118267118805201,0.06992812419290086,-0.03130605072482985,-0.017015014438432976,0.14420762527506734
kn_mr,-0.03498726817808697,-0.03164701550880532,-0.02352683282118545,-0.014424086988449741,-0.057854788465567825,-0.012631865989637774,-0.05574549589826487,-0.1610259515415044,-0.09687632730133994,-0.06759947482545023,-0.0817958845746338
ml_mr,-0.08631527733352949,-0.010440419301535761,-0.05188477586351213,-0.09627944723096533,-0.04593406549280561,-0.05072929518591012,0.0065495024318362035,-0.06199222994314183,0.03404314809590216,-0.036653050009841495,-0.08419979576434868
